concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2105958	CPT4 - 29825	Procedure	CPT4	CPT4	S	29825	19700101	20991231	
2105957	CPT4 - 29824	Procedure	CPT4	CPT4	S	29824	19700101	20991231	
2105956	CPT4 - 29823	Procedure	CPT4	CPT4	S	29823	19700101	20991231	
2105955	CPT4 - 29822	Procedure	CPT4	CPT4	S	29822	19700101	20991231	
2105954	CPT4 - 29821	Procedure	CPT4	CPT4	S	29821	19700101	20991231	
2105953	CPT4 - 29820	Procedure	CPT4	CPT4	S	29820	19700101	20991231	
2105952	CPT4 - 29819	Procedure	CPT4	CPT4	S	29819	19700101	20991231	
2105940	CPT4 - 29807	Procedure	CPT4	CPT4	S	29807	19700101	20991231	
2105939	CPT4 - 29806	Procedure	CPT4	CPT4	S	29806	19700101	20991231	
2105938	CPT4 - 29805	Procedure	CPT4	CPT4	S	29805	19700101	20991231	
2105937	CPT4 - 29804	Procedure	CPT4	CPT4	S	29804	19700101	20991231	
2105936	CPT4 - 29800	Procedure	CPT4	CPT4	S	29800	19700101	20991231	
2105935	CPT4 - 29799	Procedure	CPT4	CPT4	S	29799	19700101	20991231	
2105934	CPT4 - 29750	Procedure	CPT4	CPT4	S	29750	19700101	20991231	
2105933	CPT4 - 29740	Procedure	CPT4	CPT4	S	29740	19700101	20991231	
2105932	CPT4 - 29730	Procedure	CPT4	CPT4	S	29730	19700101	20991231	
2105921	CPT4 - 29720	Procedure	CPT4	CPT4	S	29720	19700101	20991231	
2105919	CPT4 - 29710	Procedure	CPT4	CPT4	S	29710	19700101	20991231	
2105918	CPT4 - 29705	Procedure	CPT4	CPT4	S	29705	19700101	20991231	
2105917	CPT4 - 29700	Procedure	CPT4	CPT4	S	29700	19700101	20991231	
2105915	CPT4 - 29580	Procedure	CPT4	CPT4	S	29580	19700101	20991231	
2105914	CPT4 - 29550	Procedure	CPT4	CPT4	S	29550	19700101	20991231	
2105913	CPT4 - 29540	Procedure	CPT4	CPT4	S	29540	19700101	20991231	
2105912	CPT4 - 29530	Procedure	CPT4	CPT4	S	29530	19700101	20991231	
2105901	CPT4 - 29520	Procedure	CPT4	CPT4	S	29520	19700101	20991231	
2105900	CPT4 - 29515	Procedure	CPT4	CPT4	S	29515	19700101	20991231	
2105899	CPT4 - 29505	Procedure	CPT4	CPT4	S	29505	19700101	20991231	
2105898	CPT4 - 29450	Procedure	CPT4	CPT4	S	29450	19700101	20991231	
2105897	CPT4 - 29445	Procedure	CPT4	CPT4	S	29445	19700101	20991231	
2105896	CPT4 - 29440	Procedure	CPT4	CPT4	S	29440	19700101	20991231	
2105895	CPT4 - 29435	Procedure	CPT4	CPT4	S	29435	19700101	20991231	
2105894	CPT4 - 29425	Procedure	CPT4	CPT4	S	29425	19700101	20991231	
2105893	CPT4 - 29405	Procedure	CPT4	CPT4	S	29405	19700101	20991231	
2105892	CPT4 - 29365	Procedure	CPT4	CPT4	S	29365	19700101	20991231	
2104412	CPT4 - 26116	Procedure	CPT4	CPT4	S	26116	19700101	20991231	
2104401	CPT4 - 26115	Procedure	CPT4	CPT4	S	26115	19700101	20991231	
2104400	CPT4 - 26110	Procedure	CPT4	CPT4	S	26110	19700101	20991231	
2104399	CPT4 - 26105	Procedure	CPT4	CPT4	S	26105	19700101	20991231	
2104398	CPT4 - 26100	Procedure	CPT4	CPT4	S	26100	19700101	20991231	
2104397	CPT4 - 26080	Procedure	CPT4	CPT4	S	26080	19700101	20991231	
2104396	CPT4 - 26075	Procedure	CPT4	CPT4	S	26075	19700101	20991231	
2104395	CPT4 - 26070	Procedure	CPT4	CPT4	S	26070	19700101	20991231	
2104394	CPT4 - 26060	Procedure	CPT4	CPT4	S	26060	19700101	20991231	
2104393	CPT4 - 26055	Procedure	CPT4	CPT4	S	26055	19700101	20991231	
2104392	CPT4 - 26045	Procedure	CPT4	CPT4	S	26045	19700101	20991231	
2105526	CPT4 - 28102	Procedure	CPT4	CPT4	S	28102	19700101	20991231	
2105525	CPT4 - 28100	Procedure	CPT4	CPT4	S	28100	19700101	20991231	
2105524	CPT4 - 28092	Procedure	CPT4	CPT4	S	28092	19700101	20991231	
2105523	CPT4 - 28090	Procedure	CPT4	CPT4	S	28090	19700101	20991231	
2105522	CPT4 - 28088	Procedure	CPT4	CPT4	S	28088	19700101	20991231	
2105511	CPT4 - 28086	Procedure	CPT4	CPT4	S	28086	19700101	20991231	
2105510	CPT4 - 28080	Procedure	CPT4	CPT4	S	28080	19700101	20991231	
2105509	CPT4 - 28072	Procedure	CPT4	CPT4	S	28072	19700101	20991231	
2105508	CPT4 - 28070	Procedure	CPT4	CPT4	S	28070	19700101	20991231	
2105507	CPT4 - 28062	Procedure	CPT4	CPT4	S	28062	19700101	20991231	
2105506	CPT4 - 28060	Procedure	CPT4	CPT4	S	28060	19700101	20991231	
2105505	CPT4 - 28055	Procedure	CPT4	CPT4	S	28055	20070703	20991231	
2105504	CPT4 - 28054	Procedure	CPT4	CPT4	S	28054	19700101	20991231	
2105503	CPT4 - 28052	Procedure	CPT4	CPT4	S	28052	19700101	20991231	
2105502	CPT4 - 28050	Procedure	CPT4	CPT4	S	28050	19700101	20991231	
2105491	CPT4 - 28046	Procedure	CPT4	CPT4	S	28046	19700101	20991231	
2105490	CPT4 - 28045	Procedure	CPT4	CPT4	S	28045	19700101	20991231	
2105489	CPT4 - 28043	Procedure	CPT4	CPT4	S	28043	19700101	20991231	
2105488	CPT4 - 28035	Procedure	CPT4	CPT4	S	28035	19700101	20991231	
2105486	CPT4 - 28024	Procedure	CPT4	CPT4	S	28024	19700101	20991231	
2105485	CPT4 - 28022	Procedure	CPT4	CPT4	S	28022	19700101	20991231	
2105484	CPT4 - 28020	Procedure	CPT4	CPT4	S	28020	19700101	20991231	
2105483	CPT4 - 28011	Procedure	CPT4	CPT4	S	28011	19700101	20991231	
2105482	CPT4 - 28010	Procedure	CPT4	CPT4	S	28010	19700101	20991231	
2105471	CPT4 - 28008	Procedure	CPT4	CPT4	S	28008	19700101	20991231	
2105470	CPT4 - 28005	Procedure	CPT4	CPT4	S	28005	19700101	20991231	
2105469	CPT4 - 28003	Procedure	CPT4	CPT4	S	28003	19700101	20991231	
2105468	CPT4 - 28002	Procedure	CPT4	CPT4	S	28002	19700101	20991231	
2105467	CPT4 - 28001	Procedure	CPT4	CPT4	S	28001	19700101	20991231	
2105466	CPT4 - 27899	Procedure	CPT4	CPT4	S	27899	19700101	20991231	
2105465	CPT4 - 27894	Procedure	CPT4	CPT4	S	27894	19700101	20991231	
2105464	CPT4 - 27893	Procedure	CPT4	CPT4	S	27893	19700101	20991231	
2105463	CPT4 - 27892	Procedure	CPT4	CPT4	S	27892	19700101	20991231	
2105462	CPT4 - 27889	Procedure	CPT4	CPT4	S	27889	19700101	20991231	
2105450	CPT4 - 27886	Procedure	CPT4	CPT4	S	27886	19700101	20991231	
2105449	CPT4 - 27884	Procedure	CPT4	CPT4	S	27884	19700101	20991231	
2105448	CPT4 - 27882	Procedure	CPT4	CPT4	S	27882	19700101	20991231	
2105446	CPT4 - 27880	Procedure	CPT4	CPT4	S	27880	19700101	20991231	
2105445	CPT4 - 27871	Procedure	CPT4	CPT4	S	27871	19700101	20991231	
2105443	CPT4 - 27860	Procedure	CPT4	CPT4	S	27860	19700101	20991231	
2105442	CPT4 - 27848	Procedure	CPT4	CPT4	S	27848	19700101	20991231	
2105430	CPT4 - 27842	Procedure	CPT4	CPT4	S	27842	19700101	20991231	
2105429	CPT4 - 27840	Procedure	CPT4	CPT4	S	27840	19700101	20991231	
2105427	CPT4 - 27831	Procedure	CPT4	CPT4	S	27831	19700101	20991231	
2103980	CPT4 - 24546	Procedure	CPT4	CPT4	S	24546	19700101	20991231	
2103978	CPT4 - 24538	Procedure	CPT4	CPT4	S	24538	19700101	20991231	
2103977	CPT4 - 24535	Procedure	CPT4	CPT4	S	24535	19700101	20991231	
2103976	CPT4 - 24530	Procedure	CPT4	CPT4	S	24530	19700101	20991231	
2103975	CPT4 - 24516	Procedure	CPT4	CPT4	S	24516	19700101	20991231	
2103974	CPT4 - 24515	Procedure	CPT4	CPT4	S	24515	19700101	20991231	
2107154	CPT4 - 33422	Procedure	CPT4	CPT4	S	33422	19700101	20991231	
2107153	CPT4 - 33420	Procedure	CPT4	CPT4	S	33420	19700101	20991231	
2107141	CPT4 - 33417	Procedure	CPT4	CPT4	S	33417	19700101	20991231	
2107140	CPT4 - 33416	Procedure	CPT4	CPT4	S	33416	19700101	20991231	
2107139	CPT4 - 33415	Procedure	CPT4	CPT4	S	33415	19700101	20991231	
2107138	CPT4 - 33414	Procedure	CPT4	CPT4	S	33414	19700101	20991231	
2107137	CPT4 - 33413	Procedure	CPT4	CPT4	S	33413	19700101	20991231	
2107136	CPT4 - 33412	Procedure	CPT4	CPT4	S	33412	19700101	20991231	
2107135	CPT4 - 33411	Procedure	CPT4	CPT4	S	33411	19700101	20991231	
2107134	CPT4 - 33410	Procedure	CPT4	CPT4	S	33410	19700101	20991231	
2107132	CPT4 - 33406	Procedure	CPT4	CPT4	S	33406	19700101	20991231	
2107121	CPT4 - 33405	Procedure	CPT4	CPT4	S	33405	19700101	20991231	
2107120	CPT4 - 33404	Procedure	CPT4	CPT4	S	33404	19700101	20991231	
2107116	CPT4 - 33335	Procedure	CPT4	CPT4	S	33335	19700101	20991231	
2107114	CPT4 - 33330	Procedure	CPT4	CPT4	S	33330	19700101	20991231	
2107113	CPT4 - 33322	Procedure	CPT4	CPT4	S	33322	19700101	20991231	
2107112	CPT4 - 33321	Procedure	CPT4	CPT4	S	33321	19700101	20991231	
2107101	CPT4 - 33320	Procedure	CPT4	CPT4	S	33320	19700101	20991231	
2107099	CPT4 - 33315	Procedure	CPT4	CPT4	S	33315	19700101	20991231	
2107098	CPT4 - 33310	Procedure	CPT4	CPT4	S	33310	19700101	20991231	
2107096	CPT4 - 33305	Procedure	CPT4	CPT4	S	33305	19700101	20991231	
2107095	CPT4 - 33300	Procedure	CPT4	CPT4	S	33300	19700101	20991231	
2107092	CPT4 - 33266	Procedure	CPT4	CPT4	S	33266	20070703	20991231	
2107071	CPT4 - 33265	Procedure	CPT4	CPT4	S	33265	20070703	20991231	
2107070	CPT4 - 33261	Procedure	CPT4	CPT4	S	33261	19700101	20991231	
2107069	CPT4 - 3325F	Observation	CPT4	CPT4	S	3325F	20090406	20991231	
2107068	CPT4 - 33259	Procedure	CPT4	CPT4	S	33259	20080401	20991231	
2107067	CPT4 - 33258	Procedure	CPT4	CPT4	S	33258	20080401	20991231	
2107066	CPT4 - 33257	Procedure	CPT4	CPT4	S	33257	20080401	20991231	
2107065	CPT4 - 33256	Procedure	CPT4	CPT4	S	33256	20070703	20991231	
2107064	CPT4 - 33255	Procedure	CPT4	CPT4	S	33255	20070703	20991231	
2107063	CPT4 - 33254	Procedure	CPT4	CPT4	S	33254	20070703	20991231	
2105127	CPT4 - 27485	Procedure	CPT4	CPT4	S	27485	19700101	20991231	
2105126	CPT4 - 27479	Procedure	CPT4	CPT4	S	27479	19700101	20991231	
2105125	CPT4 - 27477	Procedure	CPT4	CPT4	S	27477	19700101	20991231	
2105124	CPT4 - 27475	Procedure	CPT4	CPT4	S	27475	19700101	20991231	
2105123	CPT4 - 27472	Procedure	CPT4	CPT4	S	27472	19700101	20991231	
2105122	CPT4 - 27470	Procedure	CPT4	CPT4	S	27470	19700101	20991231	
2103214	CPT4 - 21268	Procedure	CPT4	CPT4	S	21268	19700101	20991231	
2103213	CPT4 - 21267	Procedure	CPT4	CPT4	S	21267	19700101	20991231	
2103212	CPT4 - 21263	Procedure	CPT4	CPT4	S	21263	19700101	20991231	
2103201	CPT4 - 21261	Procedure	CPT4	CPT4	S	21261	19700101	20991231	
2103200	CPT4 - 21260	Procedure	CPT4	CPT4	S	21260	19700101	20991231	
2103199	CPT4 - 21256	Procedure	CPT4	CPT4	S	21256	19700101	20991231	
2103198	CPT4 - 21255	Procedure	CPT4	CPT4	S	21255	19700101	20991231	
2103197	CPT4 - 21249	Procedure	CPT4	CPT4	S	21249	19700101	20991231	
2103196	CPT4 - 21248	Procedure	CPT4	CPT4	S	21248	19700101	20991231	
2103195	CPT4 - 21247	Procedure	CPT4	CPT4	S	21247	19700101	20991231	
2103194	CPT4 - 21246	Procedure	CPT4	CPT4	S	21246	19700101	20991231	
2103193	CPT4 - 21245	Procedure	CPT4	CPT4	S	21245	19700101	20991231	
2103192	CPT4 - 21244	Procedure	CPT4	CPT4	S	21244	19700101	20991231	
2103181	CPT4 - 21243	Procedure	CPT4	CPT4	S	21243	19700101	20991231	
2103180	CPT4 - 21242	Procedure	CPT4	CPT4	S	21242	19700101	20991231	
2103179	CPT4 - 21240	Procedure	CPT4	CPT4	S	21240	19700101	20991231	
2103178	CPT4 - 21235	Procedure	CPT4	CPT4	S	21235	19700101	20991231	
2103177	CPT4 - 21230	Procedure	CPT4	CPT4	S	21230	19700101	20991231	
2103176	CPT4 - 21215	Procedure	CPT4	CPT4	S	21215	19700101	20991231	
2103175	CPT4 - 21210	Procedure	CPT4	CPT4	S	21210	19700101	20991231	
2103174	CPT4 - 21209	Procedure	CPT4	CPT4	S	21209	19700101	20991231	
2103173	CPT4 - 21208	Procedure	CPT4	CPT4	S	21208	19700101	20991231	
2103172	CPT4 - 21206	Procedure	CPT4	CPT4	S	21206	19700101	20991231	
2103161	CPT4 - 21199	Procedure	CPT4	CPT4	S	21199	19700101	20991231	
2103160	CPT4 - 21198	Procedure	CPT4	CPT4	S	21198	19700101	20991231	
2103159	CPT4 - 21196	Procedure	CPT4	CPT4	S	21196	19700101	20991231	
2103158	CPT4 - 21195	Procedure	CPT4	CPT4	S	21195	19700101	20991231	
2103157	CPT4 - 21194	Procedure	CPT4	CPT4	S	21194	19700101	20991231	
2103156	CPT4 - 21193	Procedure	CPT4	CPT4	S	21193	19700101	20991231	
2103155	CPT4 - 21188	Procedure	CPT4	CPT4	S	21188	19700101	20991231	
2103154	CPT4 - 21184	Procedure	CPT4	CPT4	S	21184	19700101	20991231	
2108490	CPT4 - 38780	Procedure	CPT4	CPT4	S	38780	19700101	20991231	
2108489	CPT4 - 38770	Procedure	CPT4	CPT4	S	38770	19700101	20991231	
2108488	CPT4 - 38765	Procedure	CPT4	CPT4	S	38765	19700101	20991231	
2108487	CPT4 - 38760	Procedure	CPT4	CPT4	S	38760	19700101	20991231	
2108486	CPT4 - 38747	Procedure	CPT4	CPT4	S	38747	19700101	20991231	
2108485	CPT4 - 38746	Procedure	CPT4	CPT4	S	38746	19700101	20991231	
2108484	CPT4 - 38745	Procedure	CPT4	CPT4	S	38745	19700101	20991231	
2108483	CPT4 - 38740	Procedure	CPT4	CPT4	S	38740	19700101	20991231	
2108482	CPT4 - 38724	Procedure	CPT4	CPT4	S	38724	19700101	20991231	
2108481	CPT4 - 38720	Procedure	CPT4	CPT4	S	38720	19700101	20991231	
2108480	CPT4 - 38700	Procedure	CPT4	CPT4	S	38700	19700101	20991231	
2108479	CPT4 - 38589	Procedure	CPT4	CPT4	S	38589	19700101	20991231	
2108478	CPT4 - 38572	Procedure	CPT4	CPT4	S	38572	19700101	20991231	
2108477	CPT4 - 38571	Procedure	CPT4	CPT4	S	38571	19700101	20991231	
2108476	CPT4 - 38570	Procedure	CPT4	CPT4	S	38570	19700101	20991231	
2108475	CPT4 - 38564	Procedure	CPT4	CPT4	S	38564	19700101	20991231	
2104381	CPT4 - 26040	Procedure	CPT4	CPT4	S	26040	19700101	20991231	
2104380	CPT4 - 26037	Procedure	CPT4	CPT4	S	26037	19700101	20991231	
2104379	CPT4 - 26035	Procedure	CPT4	CPT4	S	26035	19700101	20991231	
2104377	CPT4 - 26030	Procedure	CPT4	CPT4	S	26030	19700101	20991231	
2104376	CPT4 - 26025	Procedure	CPT4	CPT4	S	26025	19700101	20991231	
2104375	CPT4 - 26020	Procedure	CPT4	CPT4	S	26020	19700101	20991231	
2104374	CPT4 - 26011	Procedure	CPT4	CPT4	S	26011	19700101	20991231	
2104373	CPT4 - 26010	Procedure	CPT4	CPT4	S	26010	19700101	20991231	
2104361	CPT4 - 25999	Procedure	CPT4	CPT4	S	25999	19700101	20991231	
2104360	CPT4 - 25931	Procedure	CPT4	CPT4	S	25931	19700101	20991231	
2104359	CPT4 - 25929	Procedure	CPT4	CPT4	S	25929	19700101	20991231	
2104358	CPT4 - 25927	Procedure	CPT4	CPT4	S	25927	19700101	20991231	
2104357	CPT4 - 25924	Procedure	CPT4	CPT4	S	25924	19700101	20991231	
2104356	CPT4 - 25922	Procedure	CPT4	CPT4	S	25922	19700101	20991231	
2104355	CPT4 - 25920	Procedure	CPT4	CPT4	S	25920	19700101	20991231	
2104354	CPT4 - 25915	Procedure	CPT4	CPT4	S	25915	19700101	20991231	
2104353	CPT4 - 25909	Procedure	CPT4	CPT4	S	25909	19700101	20991231	
2104352	CPT4 - 25907	Procedure	CPT4	CPT4	S	25907	19700101	20991231	
2104341	CPT4 - 25905	Procedure	CPT4	CPT4	S	25905	19700101	20991231	
2104340	CPT4 - 25900	Procedure	CPT4	CPT4	S	25900	19700101	20991231	
2104339	CPT4 - 25830	Procedure	CPT4	CPT4	S	25830	19700101	20991231	
2104338	CPT4 - 25825	Procedure	CPT4	CPT4	S	25825	19700101	20991231	
2104337	CPT4 - 25820	Procedure	CPT4	CPT4	S	25820	19700101	20991231	
2104336	CPT4 - 25810	Procedure	CPT4	CPT4	S	25810	19700101	20991231	
2104335	CPT4 - 25805	Procedure	CPT4	CPT4	S	25805	19700101	20991231	
2104334	CPT4 - 25800	Procedure	CPT4	CPT4	S	25800	19700101	20991231	
2104333	CPT4 - 25695	Procedure	CPT4	CPT4	S	25695	19700101	20991231	
2104332	CPT4 - 25690	Procedure	CPT4	CPT4	S	25690	19700101	20991231	
2104321	CPT4 - 25685	Procedure	CPT4	CPT4	S	25685	19700101	20991231	
2104320	CPT4 - 25680	Procedure	CPT4	CPT4	S	25680	19700101	20991231	
2104319	CPT4 - 25676	Procedure	CPT4	CPT4	S	25676	19700101	20991231	
2104318	CPT4 - 25675	Procedure	CPT4	CPT4	S	25675	19700101	20991231	
2104317	CPT4 - 25671	Procedure	CPT4	CPT4	S	25671	19700101	20991231	
2104316	CPT4 - 25670	Procedure	CPT4	CPT4	S	25670	19700101	20991231	
2104315	CPT4 - 25660	Procedure	CPT4	CPT4	S	25660	19700101	20991231	
2104314	CPT4 - 25652	Procedure	CPT4	CPT4	S	25652	19700101	20991231	
2104313	CPT4 - 25651	Procedure	CPT4	CPT4	S	25651	19700101	20991231	
2104312	CPT4 - 25650	Procedure	CPT4	CPT4	S	25650	19700101	20991231	
2104301	CPT4 - 25645	Procedure	CPT4	CPT4	S	25645	19700101	20991231	
2104300	CPT4 - 25635	Procedure	CPT4	CPT4	S	25635	19700101	20991231	
2104299	CPT4 - 25630	Procedure	CPT4	CPT4	S	25630	19700101	20991231	
2104298	CPT4 - 25628	Procedure	CPT4	CPT4	S	25628	19700101	20991231	
2104297	CPT4 - 25624	Procedure	CPT4	CPT4	S	25624	19700101	20991231	
2104296	CPT4 - 25622	Procedure	CPT4	CPT4	S	25622	19700101	20991231	
2104293	CPT4 - 25609	Procedure	CPT4	CPT4	S	25609	20070703	20991231	
2104292	CPT4 - 25608	Procedure	CPT4	CPT4	S	25608	20070703	20991231	
2102661	CPT4 - 19030	Procedure	CPT4	CPT4	S	19030	19700101	20991231	
2102660	CPT4 - 19020	Procedure	CPT4	CPT4	S	19020	19700101	20991231	
2102659	CPT4 - 19001	Procedure	CPT4	CPT4	S	19001	19700101	20991231	
2102658	CPT4 - 19000	Procedure	CPT4	CPT4	S	19000	19700101	20991231	
2102657	CPT4 - 17999	Procedure	CPT4	CPT4	S	17999	19700101	20991231	
2102656	CPT4 - 17380	Procedure	CPT4	CPT4	S	17380	19700101	20991231	
2102655	CPT4 - 17360	Procedure	CPT4	CPT4	S	17360	19700101	20991231	
2102654	CPT4 - 17340	Procedure	CPT4	CPT4	S	17340	19700101	20991231	
2102653	CPT4 - 17315	Procedure	CPT4	CPT4	S	17315	20070703	20991231	
2103973	CPT4 - 24505	Procedure	CPT4	CPT4	S	24505	19700101	20991231	
2103972	CPT4 - 24500	Procedure	CPT4	CPT4	S	24500	19700101	20991231	
2103961	CPT4 - 24498	Procedure	CPT4	CPT4	S	24498	19700101	20991231	
2103960	CPT4 - 24495	Procedure	CPT4	CPT4	S	24495	19700101	20991231	
2103959	CPT4 - 24470	Procedure	CPT4	CPT4	S	24470	19700101	20991231	
2103958	CPT4 - 24435	Procedure	CPT4	CPT4	S	24435	19700101	20991231	
2103957	CPT4 - 24430	Procedure	CPT4	CPT4	S	24430	19700101	20991231	
2103956	CPT4 - 24420	Procedure	CPT4	CPT4	S	24420	19700101	20991231	
2103955	CPT4 - 24410	Procedure	CPT4	CPT4	S	24410	19700101	20991231	
2103954	CPT4 - 24400	Procedure	CPT4	CPT4	S	24400	19700101	20991231	
2103953	CPT4 - 24366	Procedure	CPT4	CPT4	S	24366	19700101	20991231	
2103952	CPT4 - 24365	Procedure	CPT4	CPT4	S	24365	19700101	20991231	
2103931	CPT4 - 24363	Procedure	CPT4	CPT4	S	24363	19700101	20991231	
2103930	CPT4 - 24362	Procedure	CPT4	CPT4	S	24362	19700101	20991231	
2103929	CPT4 - 24361	Procedure	CPT4	CPT4	S	24361	19700101	20991231	
2103928	CPT4 - 24360	Procedure	CPT4	CPT4	S	24360	19700101	20991231	
2103927	CPT4 - 24359	Procedure	CPT4	CPT4	S	24359	20080401	20991231	
2103926	CPT4 - 24358	Procedure	CPT4	CPT4	S	24358	20080401	20991231	
2103925	CPT4 - 24357	Procedure	CPT4	CPT4	S	24357	20080401	20991231	
2103909	CPT4 - 24346	Procedure	CPT4	CPT4	S	24346	19700101	20991231	
2103908	CPT4 - 24345	Procedure	CPT4	CPT4	S	24345	19700101	20991231	
2103907	CPT4 - 24344	Procedure	CPT4	CPT4	S	24344	19700101	20991231	
2103906	CPT4 - 24343	Procedure	CPT4	CPT4	S	24343	19700101	20991231	
2103905	CPT4 - 24342	Procedure	CPT4	CPT4	S	24342	19700101	20991231	
2103904	CPT4 - 24341	Procedure	CPT4	CPT4	S	24341	19700101	20991231	
2103903	CPT4 - 24340	Procedure	CPT4	CPT4	S	24340	19700101	20991231	
2103902	CPT4 - 24332	Procedure	CPT4	CPT4	S	24332	19700101	20991231	
2103891	CPT4 - 24331	Procedure	CPT4	CPT4	S	24331	19700101	20991231	
2103890	CPT4 - 24330	Procedure	CPT4	CPT4	S	24330	19700101	20991231	
2103889	CPT4 - 24320	Procedure	CPT4	CPT4	S	24320	19700101	20991231	
2103888	CPT4 - 24310	Procedure	CPT4	CPT4	S	24310	19700101	20991231	
2103887	CPT4 - 24305	Procedure	CPT4	CPT4	S	24305	19700101	20991231	
2103886	CPT4 - 24301	Procedure	CPT4	CPT4	S	24301	19700101	20991231	
2103885	CPT4 - 24300	Procedure	CPT4	CPT4	S	24300	19700101	20991231	
2103884	CPT4 - 24220	Procedure	CPT4	CPT4	S	24220	19700101	20991231	
2103883	CPT4 - 24201	Procedure	CPT4	CPT4	S	24201	19700101	20991231	
2103882	CPT4 - 24200	Procedure	CPT4	CPT4	S	24200	19700101	20991231	
2103871	CPT4 - 24164	Procedure	CPT4	CPT4	S	24164	19700101	20991231	
2103870	CPT4 - 24160	Procedure	CPT4	CPT4	S	24160	19700101	20991231	
2103869	CPT4 - 24155	Procedure	CPT4	CPT4	S	24155	19700101	20991231	
2103867	CPT4 - 24152	Procedure	CPT4	CPT4	S	24152	19700101	20991231	
2103865	CPT4 - 24150	Procedure	CPT4	CPT4	S	24150	19700101	20991231	
2103864	CPT4 - 24149	Procedure	CPT4	CPT4	S	24149	19700101	20991231	
2103863	CPT4 - 24147	Procedure	CPT4	CPT4	S	24147	19700101	20991231	
2103862	CPT4 - 24145	Procedure	CPT4	CPT4	S	24145	19700101	20991231	
2108973	CPT4 - 43641	Procedure	CPT4	CPT4	S	43641	19700101	20991231	
2108972	CPT4 - 43640	Procedure	CPT4	CPT4	S	43640	19700101	20991231	
2108969	CPT4 - 43635	Procedure	CPT4	CPT4	S	43635	19700101	20991231	
2108968	CPT4 - 43634	Procedure	CPT4	CPT4	S	43634	19700101	20991231	
2108967	CPT4 - 43633	Procedure	CPT4	CPT4	S	43633	19700101	20991231	
2108966	CPT4 - 43632	Procedure	CPT4	CPT4	S	43632	19700101	20991231	
2105111	CPT4 - 27468	Procedure	CPT4	CPT4	S	27468	19700101	20991231	
2105110	CPT4 - 27466	Procedure	CPT4	CPT4	S	27466	19700101	20991231	
2105109	CPT4 - 27465	Procedure	CPT4	CPT4	S	27465	19700101	20991231	
2105108	CPT4 - 27457	Procedure	CPT4	CPT4	S	27457	19700101	20991231	
2105107	CPT4 - 27455	Procedure	CPT4	CPT4	S	27455	19700101	20991231	
2105106	CPT4 - 27454	Procedure	CPT4	CPT4	S	27454	19700101	20991231	
2105105	CPT4 - 27450	Procedure	CPT4	CPT4	S	27450	19700101	20991231	
2105104	CPT4 - 27448	Procedure	CPT4	CPT4	S	27448	19700101	20991231	
2105103	CPT4 - 27447	Procedure	CPT4	CPT4	S	27447	19700101	20991231	
2105102	CPT4 - 27446	Procedure	CPT4	CPT4	S	27446	19700101	20991231	
2105091	CPT4 - 27445	Procedure	CPT4	CPT4	S	27445	19700101	20991231	
2105090	CPT4 - 27443	Procedure	CPT4	CPT4	S	27443	19700101	20991231	
2105089	CPT4 - 27442	Procedure	CPT4	CPT4	S	27442	19700101	20991231	
2105088	CPT4 - 27441	Procedure	CPT4	CPT4	S	27441	19700101	20991231	
2105087	CPT4 - 27440	Procedure	CPT4	CPT4	S	27440	19700101	20991231	
2105086	CPT4 - 27438	Procedure	CPT4	CPT4	S	27438	19700101	20991231	
2105085	CPT4 - 27437	Procedure	CPT4	CPT4	S	27437	19700101	20991231	
2105084	CPT4 - 27435	Procedure	CPT4	CPT4	S	27435	19700101	20991231	
2105083	CPT4 - 27430	Procedure	CPT4	CPT4	S	27430	19700101	20991231	
2105082	CPT4 - 27429	Procedure	CPT4	CPT4	S	27429	19700101	20991231	
2105071	CPT4 - 27428	Procedure	CPT4	CPT4	S	27428	19700101	20991231	
2105070	CPT4 - 27427	Procedure	CPT4	CPT4	S	27427	19700101	20991231	
2105069	CPT4 - 27425	Procedure	CPT4	CPT4	S	27425	19700101	20991231	
2105068	CPT4 - 27424	Procedure	CPT4	CPT4	S	27424	19700101	20991231	
2105067	CPT4 - 27422	Procedure	CPT4	CPT4	S	27422	19700101	20991231	
2105066	CPT4 - 27420	Procedure	CPT4	CPT4	S	27420	19700101	20991231	
2105065	CPT4 - 27418	Procedure	CPT4	CPT4	S	27418	19700101	20991231	
2105064	CPT4 - 27416	Procedure	CPT4	CPT4	S	27416	20080401	20991231	
2105063	CPT4 - 27415	Procedure	CPT4	CPT4	S	27415	20050119	20991231	
2105062	CPT4 - 27412	Procedure	CPT4	CPT4	S	27412	20050119	20991231	
2105051	CPT4 - 27409	Procedure	CPT4	CPT4	S	27409	19700101	20991231	
2105050	CPT4 - 27407	Procedure	CPT4	CPT4	S	27407	19700101	20991231	
2105049	CPT4 - 27405	Procedure	CPT4	CPT4	S	27405	19700101	20991231	
2105048	CPT4 - 27403	Procedure	CPT4	CPT4	S	27403	19700101	20991231	
2105047	CPT4 - 27400	Procedure	CPT4	CPT4	S	27400	19700101	20991231	
2105046	CPT4 - 27397	Procedure	CPT4	CPT4	S	27397	19700101	20991231	
2105045	CPT4 - 27396	Procedure	CPT4	CPT4	S	27396	19700101	20991231	
2105044	CPT4 - 27395	Procedure	CPT4	CPT4	S	27395	19700101	20991231	
